#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
101,Gildo Santos,AGO,7,21.7,5.8,14.4,0.4,3.8,9.6,0.4,0.0,0.0,0.0,3.2,3.2,1.3,4.5,5.8,8.3,2.6,0.0,15.4,2019,African Basketball League
102,Jean Jacques Nshobozwabyosenu Mukiza,REGH,2,14.4,7.6,18.3,0.41700000000000004,0.0,4.6,0.0,0.0,0.0,0.0,6.1,6.1,0.0,4.6,4.6,3.1,10.7,0.0,15.3,2019,African Basketball League
103,Nizar Knioua,RAD,5,16.9,3.7,14.6,0.25,3.0,10.4,0.294,4.9,7.9,0.615,2.4,2.4,1.2,4.9,6.1,3.7,1.2,0.0,15.2,2019,African Basketball League
104,Ahmad Dhif,KAIR,7,29.6,4.4,13.1,0.33299999999999996,1.5,6.5,0.222,4.8,6.0,0.8,4.1,3.6,1.9,5.3,7.3,9.7,2.2,0.0,15.0,2019,African Basketball League
105,Radhouane Slimane,KAIR,2,34.5,5.6,17.6,0.32,2.1,7.7,0.273,1.4,4.2,0.33299999999999996,2.1,5.6,2.1,11.3,13.4,4.9,1.4,1.4,14.8,2019,African Basketball League
106,Omar Mouhli,RAD,5,21.9,4.7,14.5,0.32299999999999995,4.2,12.7,0.33299999999999996,0.9,2.8,0.33299999999999996,2.3,4.2,0.5,4.2,4.7,3.8,1.4,0.0,14.5,2019,African Basketball League
107,Ali Bonga,TERR,3,18.7,5.9,11.7,0.5,0.0,0.0,0.0,2.5,2.5,1.0,4.2,6.7,5.9,11.7,17.6,3.4,2.5,3.4,14.3,2019,African Basketball League
108,Tamer Moustafa,SMOU,5,9.9,5.1,17.2,0.294,3.0,6.1,0.5,1.0,2.0,0.5,1.0,4.0,8.1,10.1,18.2,3.0,2.0,0.0,14.2,2019,African Basketball League
109,Hamza Jaddi,SALE,4,6.6,7.1,17.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,10.6,7.1,10.6,17.6,0.0,0.0,0.0,14.1,2019,African Basketball League
110,Jerson Goncalves,PETRO,5,23.3,3.8,13.3,0.29,1.3,7.7,0.16699999999999998,5.1,6.4,0.8,3.8,2.1,2.1,3.8,6.0,6.4,1.7,0.0,14.1,2019,African Basketball League
111,Childe Dundao,PETRO,5,21.2,4.7,14.5,0.32299999999999995,1.4,6.1,0.231,3.3,4.7,0.7,3.3,3.3,3.3,7.5,10.8,2.8,3.7,0.0,14.1,2019,African Basketball League
112,Hatem Behirty,AHLY,3,12.0,5.1,7.6,0.667,1.3,2.5,0.5,2.5,2.5,1.0,10.1,0.0,2.5,5.1,7.6,10.1,5.1,0.0,13.9,2019,African Basketball League
113,Mostafa Meshaal Elnemr,AHLY,1,9.8,4.6,9.3,0.5,0.0,4.6,0.0,4.6,9.3,0.5,0.0,4.6,4.6,0.0,4.6,4.6,4.6,0.0,13.9,2019,African Basketball League
114,Mohamed Abouelnasr Abdelkawy,AHLY,5,24.2,4.1,10.9,0.379,1.5,6.0,0.25,4.1,5.2,0.7859999999999999,4.5,3.7,3.0,5.2,8.2,6.0,1.1,0.4,13.9,2019,African Basketball League
115,Yassine El Mahsini,SALE,7,21.8,4.4,10.3,0.424,0.6,2.2,0.28600000000000003,4.4,5.6,0.778,6.0,2.5,2.5,7.5,10.0,11.9,2.8,0.3,13.8,2019,African Basketball League
116,Romaric Quenum,ES,3,28.8,4.9,17.5,0.281,1.6,5.5,0.3,2.2,3.8,0.5710000000000001,4.9,3.3,4.4,4.9,9.3,2.2,4.4,0.0,13.7,2019,African Basketball League
117,John Owhe,ES,3,17.3,2.7,10.9,0.25,0.0,3.6,0.0,8.2,12.7,0.643,4.5,6.3,3.6,8.2,11.8,6.3,1.8,0.9,13.6,2019,African Basketball League
118,Hamza Slimen,KAIR,7,9.5,5.3,14.3,0.368,0.8,5.3,0.14300000000000002,2.3,3.0,0.75,8.3,4.5,3.0,6.0,9.0,7.5,4.5,0.0,13.5,2019,African Basketball League
119,Hermenegildo Mbunga,PETRO,5,17.8,4.5,14.0,0.32,0.6,5.6,0.1,3.9,6.7,0.583,4.5,5.6,4.5,3.9,8.4,1.1,1.7,1.1,13.4,2019,African Basketball League
120,Abid Kochat,KAIR,7,9.6,4.5,11.2,0.4,1.5,6.0,0.25,3.0,3.7,0.8,1.5,8.2,1.5,3.7,5.2,3.7,2.2,0.0,13.4,2019,African Basketball League
121,Carlos Marinze,FERR,2,12.1,5.7,11.4,0.5,0.0,0.0,0.0,1.9,5.7,0.33299999999999996,3.8,3.8,3.8,5.7,9.5,1.9,0.0,0.0,13.3,2019,African Basketball League
122,Mutau Fonseca,AGO,7,11.0,6.3,15.1,0.41700000000000004,0.0,0.0,0.0,0.6,1.9,0.33299999999999996,4.4,7.6,7.6,6.3,13.9,1.9,2.5,1.3,13.3,2019,African Basketball League
123,Roland Adjado,ES,3,10.7,5.9,19.1,0.308,1.5,10.3,0.14300000000000002,0.0,0.0,0.0,1.5,2.9,0.0,7.3,7.3,0.0,2.9,1.5,13.2,2019,African Basketball League
124,Joel Ijigba,CIVIL,4,21.4,4.9,18.1,0.273,1.1,4.4,0.25,2.2,6.0,0.364,3.3,2.2,4.4,5.5,9.9,3.8,1.6,2.2,13.2,2019,African Basketball League
125,Ibrahim El-Gammal,AHLY,2,34.3,3.9,13.8,0.28600000000000003,2.6,10.5,0.25,2.6,3.9,0.667,3.3,3.3,0.0,1.3,1.3,7.9,1.3,0.0,13.1,2019,African Basketball League
126,Tresor Tshibambe Mtambwe,MAZ,2,5.6,4.4,17.4,0.25,4.4,13.1,0.33299999999999996,0.0,0.0,0.0,0.0,8.7,4.4,4.4,8.7,0.0,0.0,0.0,13.1,2019,African Basketball League
127,Joaquim Pedro,PETRO,5,14.0,3.5,11.3,0.312,1.4,7.1,0.2,4.3,5.7,0.75,2.1,6.4,2.1,5.0,7.1,4.3,4.3,0.0,12.8,2019,African Basketball League
128,Aboubacar Camara,SLAC,2,10.4,4.2,14.9,0.28600000000000003,0.0,8.5,0.0,4.2,6.4,0.667,0.0,4.2,0.0,0.0,0.0,2.1,2.1,0.0,12.7,2019,African Basketball League
129,Edilson Tivane,FERR,3,14.6,4.2,12.6,0.33299999999999996,0.0,2.1,0.0,4.2,7.4,0.5710000000000001,12.6,5.3,1.1,6.3,7.4,5.3,1.1,0.0,12.6,2019,African Basketball League
130,Daniel Yabi,ES,3,12.6,6.2,16.2,0.385,0.0,0.0,0.0,0.0,2.5,0.0,5.0,5.0,6.2,5.0,11.2,1.2,2.5,1.2,12.5,2019,African Basketball League
131,Ikechukwu Benjamin,RIVE,3,18.3,4.5,16.9,0.263,2.7,9.8,0.273,0.9,1.8,0.5,1.8,1.8,0.9,5.3,6.2,3.6,2.7,0.0,12.5,2019,African Basketball League
132,Tarek El-Ghannam,AHLY,3,22.5,4.1,14.4,0.28600000000000003,2.7,9.6,0.28600000000000003,1.4,1.4,1.0,1.4,0.7,1.4,10.3,11.7,5.5,2.1,1.4,12.3,2019,African Basketball League
133,Bertrand Dibessa,TERR,3,21.8,2.9,15.8,0.182,2.2,9.3,0.231,4.3,7.9,0.545,2.9,6.5,3.6,6.5,10.1,2.2,0.0,0.0,12.2,2019,African Basketball League
134,Jonathan Kanyanga Nseke,TERR,3,15.5,6.1,11.1,0.545,0.0,1.0,0.0,0.0,5.1,0.0,6.1,5.1,4.0,7.1,11.1,0.0,4.0,1.0,12.1,2019,African Basketball League
135,Ismael Nurmamade,FERR,3,19.1,3.2,16.8,0.19,2.4,9.6,0.25,3.2,4.8,0.667,8.0,4.8,0.0,6.4,6.4,10.4,3.2,0.0,12.0,2019,African Basketball League
136,Raouf Elsafwany,SMOU,7,10.6,3.3,6.0,0.556,0.7,2.7,0.25,4.6,5.3,0.875,2.0,8.0,1.3,7.3,8.6,5.3,0.7,0.0,11.9,2019,African Basketball League
137,Mohammed Hadidane,RAD,5,21.5,4.3,12.4,0.34600000000000003,1.9,6.2,0.308,1.4,5.3,0.273,2.9,3.8,4.8,11.0,15.8,6.7,2.4,0.0,11.9,2019,African Basketball League
138,Adottah Albert,CIVIL,5,21.5,5.3,14.1,0.375,0.9,2.6,0.33299999999999996,0.4,2.2,0.2,3.5,4.9,2.2,6.2,8.4,4.0,1.3,0.4,11.9,2019,African Basketball League
139,Marouan Laghnej,KAIR,7,13.9,4.1,8.2,0.5,2.6,3.6,0.7140000000000001,1.0,2.1,0.5,2.1,4.1,0.5,6.7,7.2,3.6,1.0,0.0,11.9,2019,African Basketball League
140,Zakaria El Masbahi,SALE,7,18.6,4.4,14.0,0.316,1.8,7.7,0.23800000000000002,0.7,1.8,0.4,2.6,2.6,0.4,1.8,2.2,4.8,2.2,0.4,11.4,2019,African Basketball League
141,Ahmed Ben Said,KAIR,2,8.6,5.6,19.7,0.28600000000000003,0.0,2.8,0.0,0.0,0.0,0.0,0.0,11.3,2.8,2.8,5.6,0.0,0.0,11.3,11.3,2019,African Basketball League
142,Maher Souabni,RAD,5,12.8,3.2,7.2,0.444,1.6,5.6,0.28600000000000003,3.2,7.2,0.444,3.2,4.8,0.8,8.0,8.8,8.8,2.4,0.0,11.2,2019,African Basketball League
143,Jonathan Banza Kasongo,TERR,2,18.6,4.9,9.9,0.5,0.0,1.2,0.0,1.2,2.5,0.5,3.7,2.5,1.2,4.9,6.2,4.9,4.9,0.0,11.1,2019,African Basketball League
144,Walter Nkurunziza,REGH,3,20.5,4.4,12.4,0.353,0.7,4.4,0.16699999999999998,1.5,2.2,0.667,5.9,2.2,2.2,2.2,4.4,6.6,2.2,0.0,11.0,2019,African Basketball League
145,Bienvenu Ngandu,REGH,3,13.6,5.5,7.7,0.7140000000000001,0.0,1.1,0.0,0.0,3.3,0.0,5.5,5.5,4.4,7.7,12.1,0.0,0.0,1.1,11.0,2019,African Basketball League
146,Amed Rakotoson,COSPN,2,12.7,3.6,18.2,0.2,0.0,5.5,0.0,3.6,3.6,1.0,7.3,3.6,0.0,1.8,1.8,0.0,3.6,0.0,10.9,2019,African Basketball League
147,Armando Costa,AGO,7,19.2,3.3,11.3,0.29,2.2,8.7,0.25,2.2,2.2,1.0,4.4,3.6,0.7,9.1,9.8,5.8,4.7,0.4,10.9,2019,African Basketball League
148,King Bayombo Dunugo,TERR,3,24.8,4.4,16.4,0.26899999999999996,0.6,3.8,0.16699999999999998,1.3,2.5,0.5,2.5,5.7,5.1,8.2,13.3,0.6,1.9,0.6,10.7,2019,African Basketball League
149,Ronald Alalibo,RIVE,2,15.9,4.6,12.2,0.375,1.5,6.1,0.25,0.0,0.0,0.0,3.0,0.0,0.0,1.5,1.5,4.6,1.5,0.0,10.7,2019,African Basketball League
150,Alex Kofwa Banzai,MAZ,3,15.7,4.2,12.6,0.33299999999999996,1.1,3.2,0.33299999999999996,1.1,4.2,0.25,4.2,6.3,5.3,4.2,9.5,1.1,3.2,0.0,10.5,2019,African Basketball League
151,Dan Manzi,REGH,3,8.5,5.3,14.0,0.375,0.0,5.3,0.0,0.0,1.8,0.0,3.5,1.8,0.0,5.3,5.3,3.5,3.5,0.0,10.5,2019,African Basketball League
152,Allan Fall,COSPN,3,28.9,3.1,12.5,0.25,3.1,11.5,0.273,1.0,1.0,1.0,6.8,0.5,1.6,5.2,6.8,7.3,2.6,0.0,10.4,2019,African Basketball League
153,Alpha Solondrainy,COSPN,3,17.7,4.2,12.7,0.33299999999999996,0.0,0.0,0.0,1.7,1.7,1.0,1.7,5.9,2.5,6.8,9.3,0.0,0.0,1.7,10.2,2019,African Basketball League
154,Adam El Ghazi,SALE,5,10.8,4.5,14.3,0.312,0.0,0.0,0.0,0.9,2.7,0.33299999999999996,5.4,11.6,4.5,3.6,8.1,1.8,0.9,0.9,9.9,2019,African Basketball League
155,Johnson Anaiye,CIVIL,5,26.2,2.9,12.3,0.235,0.0,2.5,0.0,4.0,4.7,0.846,4.0,2.5,2.9,4.3,7.2,4.7,3.3,0.0,9.8,2019,African Basketball League
156,David Garga,CIVIL,5,19.3,3.9,15.2,0.258,0.5,5.9,0.083,1.0,2.0,0.5,2.9,3.9,0.5,4.9,5.4,1.0,1.5,0.5,9.3,2019,African Basketball League
157,Amrou Bouallegue,RAD,5,18.8,4.4,12.1,0.364,0.5,4.4,0.125,0.0,0.0,0.0,3.3,6.0,0.5,3.3,3.8,4.9,2.2,0.0,9.3,2019,African Basketball League
158,Christian Niamazomi Munuana,TERR,3,22.0,4.3,12.9,0.33299999999999996,0.7,5.0,0.14300000000000002,0.0,0.7,0.0,5.7,4.3,0.7,4.3,5.0,2.9,2.1,2.9,9.3,2019,African Basketball League
159,Ibrahim Kalil Fofana,SLAC,3,20.0,3.8,14.5,0.263,0.0,5.3,0.0,1.5,2.3,0.667,4.6,4.6,1.5,4.6,6.1,3.0,0.0,0.8,9.1,2019,African Basketball League
160,Adel Mokrani,KAIR,7,11.8,3.0,12.8,0.23800000000000002,1.2,7.9,0.154,1.8,2.4,0.75,4.9,7.9,1.2,6.7,7.9,2.4,1.2,0.0,9.1,2019,African Basketball League
161,Sherif El-Dyasti,SMOU,7,16.4,3.4,9.4,0.364,0.4,2.6,0.16699999999999998,1.7,3.0,0.5710000000000001,4.3,6.4,3.9,9.0,12.9,4.7,2.1,0.4,9.0,2019,African Basketball League
162,Joseph Alhassan,CIVIL,5,7.6,2.5,15.0,0.16699999999999998,1.3,3.8,0.33299999999999996,2.5,5.0,0.5,3.8,3.8,5.0,5.0,10.0,0.0,2.5,0.0,8.8,2019,African Basketball League
163,Mohamed Cisse Malick,AGO,6,8.7,3.8,16.1,0.235,0.9,3.8,0.25,0.0,0.0,0.0,2.8,4.7,5.7,6.6,12.3,1.9,2.8,1.9,8.5,2019,African Basketball League
164,Messie Mbuku Makubika,TERR,2,17.0,4.2,12.5,0.33299999999999996,0.0,1.4,0.0,0.0,0.0,0.0,4.2,4.2,1.4,6.9,8.3,8.3,2.8,0.0,8.3,2019,African Basketball League
