#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
92,Audun Bangsund,TRO,16,11.5,4.4,19.3,0.22699999999999998,0.5,2.8,0.182,3.1,5.4,0.5710000000000001,3.6,4.1,3.3,2.1,5.4,1.3,1.5,0.0,12.9,2019,Norwegian BLNO
93,Henrik Lange,TRO,27,28.3,4.8,9.7,0.5,1.0,2.5,0.4,2.1,3.3,0.654,3.5,4.9,2.2,8.0,10.2,7.9,3.1,0.9,12.8,2019,Norwegian BLNO
94,Joergen Onarheim,ASK,21,23.7,5.1,10.5,0.48200000000000004,0.0,0.1,0.0,2.5,5.0,0.5,3.2,6.0,5.6,10.1,15.6,1.4,1.6,2.1,12.7,2019,Norwegian BLNO
95,Marcus Lampe,GIM,9,4.7,5.7,9.1,0.625,1.1,4.5,0.25,0.0,0.0,0.0,5.7,4.5,1.1,0.0,1.1,1.1,0.0,0.0,12.5,2019,Norwegian BLNO
96,Mikkel Aarnes,ASK,24,22.4,4.1,12.5,0.331,1.3,5.0,0.259,2.9,3.8,0.773,3.8,3.3,0.9,2.8,3.6,2.2,1.8,0.0,12.5,2019,Norwegian BLNO
97,Anders Solem,TRO,29,22.7,5.4,11.8,0.45299999999999996,0.7,2.3,0.281,1.0,1.6,0.636,2.3,3.3,3.7,3.8,7.5,2.6,1.0,0.2,12.4,2019,Norwegian BLNO
98,Orji Okoroafor,AMM,29,28.9,4.7,13.6,0.349,1.7,6.1,0.27399999999999997,1.2,1.9,0.636,3.3,4.5,0.8,4.3,5.1,3.5,1.5,0.1,12.3,2019,Norwegian BLNO
99,Chisom Omego,AMM,14,12.5,3.6,10.4,0.342,0.0,0.8,0.0,4.9,7.4,0.667,4.9,7.4,6.3,8.8,15.1,2.2,3.0,0.8,12.1,2019,Norwegian BLNO
100,Jens Kjelstrup Grosland,BAE,25,12.3,5.4,11.4,0.47100000000000003,0.0,0.0,0.0,1.3,2.6,0.5,2.3,7.5,6.6,10.4,17.0,2.6,0.6,2.1,12.0,2019,Norwegian BLNO
101,Andreas Xepapadakis Isaksen,AMM,29,28.7,4.1,10.9,0.376,2.4,6.6,0.365,1.2,2.1,0.556,3.6,4.6,2.5,4.3,6.8,2.9,1.7,0.2,11.8,2019,Norwegian BLNO
102,Alexander Nes Fredheim,NID,12,9.5,5.5,10.6,0.52,0.4,1.3,0.33299999999999996,0.0,0.0,0.0,3.0,3.0,2.5,4.2,6.8,2.1,2.1,0.4,11.4,2019,Norwegian BLNO
103,Kevin Austria,AMM,18,12.6,4.1,11.8,0.35100000000000003,1.7,5.6,0.29600000000000004,1.4,2.9,0.5,3.9,3.1,0.6,4.3,5.0,1.0,0.6,0.6,11.4,2019,Norwegian BLNO
104,Erik Borg,MIN,3,6.9,2.2,6.7,0.33299999999999996,0.0,0.0,0.0,6.7,9.0,0.75,2.2,11.2,0.0,2.2,2.2,2.2,2.2,2.2,11.2,2019,Norwegian BLNO
105,Magnus Elgmork,FLY,29,16.5,4.0,11.2,0.36,1.8,5.4,0.327,1.4,2.6,0.519,4.0,5.6,1.5,2.7,4.2,3.8,1.2,0.2,11.2,2019,Norwegian BLNO
106,Paulius Grebliunas,ASK,24,20.3,4.6,9.7,0.47,0.0,0.2,0.0,1.9,3.0,0.645,4.0,5.7,4.1,5.2,9.3,3.2,2.0,1.1,11.1,2019,Norwegian BLNO
107,Christian Dischington Tofte,NID,24,31.4,4.7,12.7,0.369,0.7,3.8,0.183,1.0,1.9,0.552,3.3,4.5,2.4,6.7,9.0,5.3,1.7,0.2,11.1,2019,Norwegian BLNO
108,Mikael Andreas Johansen,NID,9,5.9,5.5,14.7,0.375,0.0,1.8,0.0,0.0,0.0,0.0,4.6,13.8,4.6,0.9,5.5,2.8,0.0,0.0,11.0,2019,Norwegian BLNO
109,Nick Kervens St. Hilaire,CEN,5,5.1,3.7,9.2,0.4,0.0,0.0,0.0,3.7,7.3,0.5,7.3,7.3,3.7,9.2,12.8,7.3,7.3,0.0,11.0,2019,Norwegian BLNO
110,Bjornar Andreassen,BAE,10,13.9,4.7,10.9,0.433,0.7,4.0,0.182,0.7,1.1,0.667,3.3,4.7,1.8,4.4,6.2,1.1,0.4,0.4,10.9,2019,Norwegian BLNO
111,Per Muren,ASK,5,8.4,4.3,10.7,0.4,1.1,2.1,0.5,1.1,2.1,0.5,3.2,1.1,1.1,6.4,7.5,2.1,0.0,0.0,10.7,2019,Norwegian BLNO
112,Ouzhan Farzaneh,AMM,10,7.3,2.0,9.3,0.214,2.0,7.3,0.273,4.7,5.3,0.875,5.3,6.0,2.7,6.7,9.3,4.0,3.3,0.7,10.7,2019,Norwegian BLNO
113,Bjornar Warvik Rortveit,TRO,4,2.3,5.3,10.6,0.5,0.0,5.3,0.0,0.0,5.3,0.0,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2019,Norwegian BLNO
114,Herman Nordeide,MIN,11,3.8,4.5,14.6,0.308,1.1,6.8,0.16699999999999998,0.0,0.0,0.0,0.0,4.5,1.1,0.0,1.1,3.4,1.1,0.0,10.1,2019,Norwegian BLNO
115,Eyoub Yemane,AMM,11,9.1,4.3,8.6,0.5,0.0,0.5,0.0,1.4,1.9,0.75,3.8,6.2,1.9,3.4,5.3,1.0,1.4,0.5,10.1,2019,Norwegian BLNO
116,Lasse Gjellestad,TRO,10,5.4,3.6,10.8,0.33299999999999996,0.9,4.5,0.2,1.8,2.7,0.667,8.1,3.6,0.9,2.7,3.6,1.8,1.8,0.0,9.9,2019,Norwegian BLNO
117,Benjamin Cox,BAE,28,10.7,3.5,9.2,0.382,2.0,6.4,0.316,0.7,0.7,1.0,0.8,5.9,1.2,2.5,3.7,4.7,1.8,0.0,9.7,2019,Norwegian BLNO
118,Emil Unkovic Hoel,AMM,8,15.0,2.8,10.1,0.28,2.4,7.7,0.316,1.6,3.2,0.5,5.6,3.6,0.8,5.6,6.5,1.6,1.6,0.8,9.7,2019,Norwegian BLNO
119,Kostas Tsaprounis,AMM,3,30.7,3.7,10.2,0.368,0.5,2.1,0.25,1.6,2.1,0.75,1.6,5.4,1.6,5.9,7.5,1.6,0.0,1.1,9.6,2019,Norwegian BLNO
120,Mateusz Nilsen,BAE,3,3.5,4.8,14.4,0.33299999999999996,0.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,0.0,4.8,4.8,0.0,0.0,0.0,9.6,2019,Norwegian BLNO
121,Simen Samuelsen,TRO,28,17.1,3.4,10.3,0.33299999999999996,0.7,3.1,0.226,2.2,2.8,0.7859999999999999,2.8,5.9,2.7,4.4,7.2,2.6,2.4,0.4,9.6,2019,Norwegian BLNO
122,Sikander Farook,AMM,11,20.1,3.5,12.0,0.29600000000000004,0.2,2.9,0.077,2.0,3.3,0.6,4.0,3.3,1.8,8.0,9.7,2.9,2.7,0.4,9.3,2019,Norwegian BLNO
123,Hans Jorgen Monsen,GIM,6,11.0,3.8,18.0,0.20800000000000002,1.5,6.8,0.222,0.0,0.0,0.0,3.0,8.3,4.5,7.5,12.0,3.8,3.0,0.8,9.0,2019,Norwegian BLNO
124,Adam Shakil Khan,FLY,9,4.1,2.6,12.8,0.2,2.6,6.4,0.4,1.3,5.1,0.25,5.1,5.1,7.7,1.3,9.0,1.3,0.0,1.3,9.0,2019,Norwegian BLNO
125,Mats Selboe,CEN,29,14.2,3.7,8.2,0.457,0.5,1.6,0.28600000000000003,0.9,2.0,0.47100000000000003,5.3,6.7,2.2,5.3,7.5,2.2,2.5,0.2,8.9,2019,Norwegian BLNO
126,Tomas Jarolin,AMM,15,16.1,3.8,9.5,0.40399999999999997,0.0,0.4,0.0,1.2,1.4,0.857,4.4,8.1,3.8,6.2,10.1,1.6,0.2,0.8,8.9,2019,Norwegian BLNO
127,Sondre Fjellstad,GIM,11,5.6,4.0,9.5,0.41700000000000004,0.0,3.2,0.0,0.8,3.2,0.25,4.0,5.5,0.0,0.8,0.8,3.2,2.4,0.0,8.7,2019,Norwegian BLNO
128,Johan Karlsen,NID,11,8.7,4.1,11.7,0.348,0.0,0.5,0.0,0.5,3.1,0.16699999999999998,3.1,7.1,4.6,3.6,8.1,3.1,0.5,0.5,8.6,2019,Norwegian BLNO
129,Carl Kevin Brunaes,BAE,8,8.2,3.9,10.1,0.385,0.8,3.9,0.2,0.0,0.0,0.0,2.3,7.8,1.6,3.1,4.7,3.9,3.9,0.8,8.5,2019,Norwegian BLNO
130,Stein Otabor,FLY,18,18.4,2.6,11.2,0.231,1.6,5.4,0.289,1.7,2.3,0.75,4.4,6.1,2.6,2.6,5.1,3.4,1.1,0.4,8.4,2019,Norwegian BLNO
131,Odd Olav Aga,FRO,29,16.3,2.8,9.1,0.311,1.9,5.8,0.33299999999999996,0.4,0.4,1.0,1.2,6.6,1.0,1.8,2.8,2.0,1.6,0.1,8.0,2019,Norwegian BLNO
132,Tim Eskestrand,GIM,2,13.0,3.8,11.3,0.33299999999999996,0.0,5.6,0.0,0.0,0.0,0.0,3.8,13.2,0.0,1.9,1.9,1.9,1.9,0.0,7.5,2019,Norwegian BLNO
133,Dragisa Azanjac,CEN,2,6.5,3.7,7.3,0.5,0.0,3.7,0.0,0.0,0.0,0.0,11.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,7.3,2019,Norwegian BLNO
134,Daniel Sandven,FRO,5,11.1,2.7,14.6,0.188,1.8,11.9,0.154,0.0,0.0,0.0,3.7,8.2,1.8,5.5,7.3,0.9,0.9,0.0,7.3,2019,Norwegian BLNO
135,Stian Klokkerasen,ASK,17,8.8,2.8,6.8,0.409,0.0,0.9,0.0,1.2,1.6,0.8,1.9,5.0,2.5,3.7,6.2,1.9,0.3,0.0,6.8,2019,Norwegian BLNO
136,Mangirdas Vitenas,CEN,4,5.5,2.2,4.5,0.5,0.0,0.0,0.0,2.2,4.5,0.5,2.2,8.9,2.2,0.0,2.2,2.2,2.2,0.0,6.7,2019,Norwegian BLNO
137,Thomas Solem,BAE,32,19.6,2.2,5.9,0.37799999999999995,0.2,1.0,0.25,1.4,2.5,0.581,1.6,4.9,2.5,5.5,8.0,2.8,1.5,0.6,6.1,2019,Norwegian BLNO
138,Sindre Jensen,CEN,27,14.8,2.4,9.8,0.244,0.0,0.6,0.0,1.3,2.5,0.524,2.3,6.9,3.7,4.4,8.1,2.4,0.4,1.0,6.1,2019,Norwegian BLNO
139,William Hay,MIN,11,9.3,2.3,8.3,0.278,0.5,3.7,0.125,1.4,1.4,1.0,3.2,3.2,2.8,4.6,7.4,3.7,1.4,0.5,6.0,2019,Norwegian BLNO
140,Eirik Mo Saetre,FLY,10,3.2,1.5,4.5,0.33299999999999996,0.0,0.0,0.0,3.0,3.0,1.0,1.5,7.4,3.0,0.0,3.0,0.0,3.0,0.0,6.0,2019,Norwegian BLNO
141,Nikola Blatancic,FRO,4,13.8,3.0,9.6,0.308,0.0,0.7,0.0,0.0,0.0,0.0,3.0,8.2,2.2,4.5,6.7,2.2,3.0,0.0,5.9,2019,Norwegian BLNO
142,Magnus Bakken,BAE,2,9.0,2.8,8.3,0.33299999999999996,0.0,2.8,0.0,0.0,0.0,0.0,5.5,5.5,0.0,2.8,2.8,5.5,0.0,0.0,5.5,2019,Norwegian BLNO
143,Alain Nzeyimana,FRO,5,9.2,2.0,9.2,0.222,1.0,7.1,0.14300000000000002,0.0,0.0,0.0,2.0,5.1,3.1,1.0,4.1,0.0,1.0,0.0,5.1,2019,Norwegian BLNO
