#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
63,Jan Jiricek,DEC,38,12.9,9.2,18.1,0.506,0.1,0.8,0.125,2.0,2.9,0.69,1.9,8.4,4.1,6.4,10.6,1.7,1.7,1.4,20.5,2013,Czech NBL
64,A.J. Abrams,NYM,9,19.7,6.4,19.1,0.33799999999999997,2.7,9.7,0.278,4.8,5.1,0.9470000000000001,1.3,3.5,0.3,6.2,6.4,3.5,1.6,0.3,20.4,2013,Czech NBL
65,Jiri Welsch,NYM,36,20.2,7.9,15.6,0.506,0.3,1.9,0.179,3.9,6.2,0.634,2.9,3.4,2.0,5.1,7.1,8.0,3.1,0.2,20.0,2013,Czech NBL
66,Pavel Slezak,PST,45,27.1,6.3,15.2,0.414,3.0,8.2,0.364,4.4,5.7,0.785,3.0,4.0,1.0,3.1,4.1,3.3,1.8,0.2,20.0,2013,Czech NBL
67,Javier Gonzalez,KOL,10,26.9,6.4,16.6,0.387,2.7,7.1,0.375,4.5,5.3,0.833,5.0,5.7,1.2,3.6,4.8,6.6,4.8,0.2,20.0,2013,Czech NBL
68,Vojtech Hruban,NYM,43,19.6,7.6,15.7,0.48,1.6,5.2,0.311,3.2,4.4,0.737,1.8,5.0,1.3,4.4,5.7,4.0,2.2,0.9,19.9,2013,Czech NBL
69,Jakub Houska,DEC,22,23.4,7.3,13.2,0.555,0.7,1.6,0.41200000000000003,4.4,6.0,0.742,1.8,6.8,6.0,8.5,14.4,1.6,1.8,1.6,19.7,2013,Czech NBL
70,Sinisa Bilic,LEV,10,17.4,8.4,14.2,0.588,0.8,4.7,0.17600000000000002,2.0,5.0,0.389,3.1,5.9,2.5,6.1,8.6,1.4,1.1,0.6,19.5,2013,Czech NBL
71,Brockeith Pane,LEV,7,23.4,7.2,21.7,0.33299999999999996,0.9,4.1,0.214,4.1,5.2,0.778,5.8,5.2,1.4,4.3,5.8,5.5,1.2,0.0,19.4,2013,Czech NBL
72,Stanislav Votroubek,PRA,42,27.7,6.5,15.2,0.429,4.2,10.5,0.39799999999999996,2.1,2.5,0.847,1.1,5.2,0.8,9.5,10.3,1.6,1.4,1.1,19.3,2013,Czech NBL
73,Christos Tapoutos,NYM,5,12.5,6.9,17.6,0.391,4.6,9.2,0.5,0.8,1.5,0.5,2.3,3.8,1.5,7.6,9.2,1.5,0.0,0.8,19.1,2013,Czech NBL
74,Jeremy Simmons,LEV,39,29.9,7.9,14.5,0.544,0.1,1.1,0.115,2.9,5.3,0.5429999999999999,1.9,4.9,4.8,7.3,12.1,1.9,1.9,1.6,18.8,2013,Czech NBL
75,Tomas Hruby,SLU,36,13.7,7.3,16.7,0.43799999999999994,0.1,0.8,0.125,4.1,6.8,0.606,3.1,6.1,2.3,6.7,8.9,0.6,1.0,0.3,18.8,2013,Czech NBL
76,Chadwick-Farrell Barnes,NHO,33,22.3,6.3,15.9,0.397,4.3,9.9,0.434,1.8,2.2,0.812,1.7,6.1,1.8,5.5,7.3,3.1,2.0,0.0,18.7,2013,Czech NBL
77,Gyorgy Kinter,DEC,14,10.0,6.1,11.9,0.515,0.0,0.0,0.0,6.5,10.1,0.643,4.0,10.8,3.6,3.2,6.8,0.0,0.7,1.1,18.7,2013,Czech NBL
78,Jakub Sedlak,TURI,29,10.7,7.6,15.7,0.48,0.9,2.9,0.316,2.6,3.2,0.81,2.0,6.3,2.8,3.2,6.0,0.6,1.2,0.8,18.7,2013,Czech NBL
79,Miroslav Kvapil,BWO,11,10.1,7.2,11.9,0.607,1.3,2.5,0.5,3.0,3.8,0.778,3.4,5.5,3.4,3.4,6.8,0.0,1.7,0.8,18.6,2013,Czech NBL
80,Stanislav Zuzak,KOL,34,24.8,7.0,15.5,0.44799999999999995,1.7,5.1,0.341,3.0,3.6,0.825,1.4,4.7,3.4,4.8,8.3,1.8,0.9,0.3,18.6,2013,Czech NBL
81,Tomas Macela,TURI,34,21.0,6.1,14.5,0.424,2.3,7.0,0.33299999999999996,4.0,4.9,0.8109999999999999,3.5,6.5,0.9,3.2,4.1,4.6,1.1,0.0,18.6,2013,Czech NBL
82,Ondrej Kohout,PST,48,27.4,7.0,13.5,0.522,0.5,1.8,0.3,4.0,5.7,0.696,3.0,4.4,4.2,8.6,12.8,1.6,1.9,1.7,18.6,2013,Czech NBL
83,Viktor Cvek,PRA,28,25.3,6.9,13.5,0.515,1.4,4.3,0.317,3.1,4.2,0.738,2.8,4.2,2.0,5.8,7.8,2.3,1.1,0.5,18.4,2013,Czech NBL
84,Robert Landa,DEC,34,19.6,7.2,12.6,0.5710000000000001,0.8,1.9,0.423,3.2,4.4,0.7290000000000001,2.6,6.4,5.3,5.7,11.0,1.0,2.4,1.3,18.4,2013,Czech NBL
85,Brian Addison,LEV,27,18.9,8.1,17.2,0.473,0.0,0.4,0.0,2.1,4.7,0.44,2.3,6.2,5.5,8.5,14.0,1.1,1.7,1.6,18.3,2013,Czech NBL
86,Lubos Stria,DEC,38,29.9,5.9,13.8,0.42700000000000005,3.3,7.3,0.452,3.3,4.5,0.728,3.4,4.4,1.0,5.6,6.6,3.8,1.5,0.7,18.3,2013,Czech NBL
87,Tomas Teply,TURI,35,15.9,5.7,15.0,0.377,3.5,9.6,0.366,3.3,4.0,0.826,3.0,7.1,1.0,3.5,4.6,2.4,1.2,0.1,18.1,2013,Czech NBL
88,Richard Field,KOL,34,27.8,5.8,13.2,0.43799999999999994,1.6,4.5,0.364,4.9,6.7,0.725,3.2,4.7,2.9,8.5,11.4,2.8,1.4,0.5,18.0,2013,Czech NBL
89,Petr Dokoupil,BWO,38,24.4,6.3,16.2,0.391,3.1,9.4,0.326,2.2,3.2,0.6940000000000001,2.4,4.3,0.5,2.9,3.4,3.1,1.0,0.1,18.0,2013,Czech NBL
90,Levell Sanders,DEC,37,30.6,6.3,14.3,0.44299999999999995,1.2,4.1,0.301,4.0,4.5,0.902,3.7,3.4,0.8,5.2,6.0,7.0,2.5,0.0,18.0,2013,Czech NBL
91,Jaromir Bohacik,PST,35,24.9,5.5,12.2,0.45299999999999996,1.7,5.1,0.33,5.2,7.1,0.736,3.2,5.9,1.4,4.9,6.2,3.3,1.9,0.4,17.9,2013,Czech NBL
92,Jaroslav Prasil,PST,36,18.3,5.9,15.8,0.374,4.0,11.0,0.363,2.1,2.8,0.75,1.5,5.7,0.6,3.8,4.4,2.1,1.4,0.2,17.9,2013,Czech NBL
93,Adam Ciz,NHO,39,25.5,6.4,16.6,0.386,2.1,7.1,0.293,3.0,4.7,0.634,3.6,3.0,1.0,3.0,4.0,7.1,1.6,0.1,17.8,2013,Czech NBL
94,Robby Ptacek,SLU,17,13.9,6.1,13.9,0.44299999999999995,0.4,2.0,0.2,5.1,6.5,0.7879999999999999,4.6,5.3,1.4,5.3,6.7,2.0,2.8,1.0,17.8,2013,Czech NBL
95,Admir Alic,DEC,36,25.6,6.9,14.8,0.469,1.9,5.8,0.324,2.0,3.4,0.603,3.7,5.1,1.0,5.0,6.0,3.5,1.3,0.3,17.8,2013,Czech NBL
96,Ladislav Pecka,LEV,39,28.1,7.5,14.3,0.52,0.3,1.1,0.308,2.5,3.5,0.7140000000000001,3.5,4.6,1.9,7.7,9.5,1.6,1.1,1.1,17.8,2013,Czech NBL
97,Matej Marchyn,LEV,22,6.2,7.0,18.8,0.37,3.1,11.1,0.281,0.7,1.4,0.5,1.7,8.7,0.3,2.4,2.8,1.7,2.1,0.0,17.8,2013,Czech NBL
98,Jakub Sirina,BWO,29,32.0,6.1,15.1,0.40299999999999997,1.6,5.0,0.312,4.0,5.6,0.71,5.1,4.0,0.8,4.4,5.3,8.7,3.0,0.0,17.7,2013,Czech NBL
99,Stefan Licartovsky,SLU,30,26.1,6.2,15.8,0.389,1.6,4.8,0.33799999999999997,3.7,4.8,0.785,5.8,5.0,1.1,5.0,6.1,3.4,1.9,0.2,17.7,2013,Czech NBL
100,Jiri Slavik,PRA,42,19.3,6.8,14.3,0.473,1.0,3.6,0.267,3.2,5.7,0.5579999999999999,2.7,7.8,2.2,7.3,9.5,1.3,0.7,2.0,17.7,2013,Czech NBL
101,Jon Pack,LEV,11,13.2,6.0,11.9,0.5,0.0,0.0,0.0,5.6,7.5,0.75,2.5,8.1,6.0,11.3,17.2,0.6,1.3,2.5,17.5,2013,Czech NBL
102,Matej Venta,PST,11,22.7,5.7,12.2,0.46399999999999997,0.2,2.1,0.083,6.0,7.6,0.7909999999999999,3.7,5.5,1.9,5.8,7.8,5.8,2.8,0.0,17.5,2013,Czech NBL
103,Dejan Radulovic,KOL,37,19.8,5.4,13.3,0.406,1.4,4.9,0.293,5.3,6.9,0.762,6.3,7.4,1.0,4.1,5.1,6.4,2.2,0.0,17.5,2013,Czech NBL
104,Tomas Pomikalek,NYM,41,17.3,6.7,13.1,0.513,1.5,4.8,0.314,2.5,3.7,0.6729999999999999,1.6,3.5,3.3,7.6,11.0,2.8,1.8,1.0,17.5,2013,Czech NBL
105,Krystof Vlcek,BWO,18,7.7,5.9,12.8,0.45899999999999996,0.7,1.4,0.5,4.9,9.4,0.519,8.7,6.2,2.1,5.6,7.6,5.9,1.0,0.0,17.4,2013,Czech NBL
106,Martin Gniadek,NHO,43,23.8,6.2,13.9,0.446,2.5,7.4,0.336,2.3,3.4,0.6709999999999999,2.0,7.4,2.2,7.0,9.2,2.5,2.2,0.3,17.2,2013,Czech NBL
