#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
74,Jiri Sejbl,FUT,3,10.3,3.2,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,11.3,3.2,4.8,8.1,0.0,0.0,0.0,6.5,2016,Kaunas Tournament (ANGT)
75,Fekremariam Abraha,BBA,3,13.6,0.0,8.1,0.0,0.0,3.5,0.0,5.8,7.0,0.833,3.5,12.8,4.6,3.5,8.1,4.6,1.2,0.0,5.8,2016,Kaunas Tournament (ANGT)
76,Jan Zidek,FUT,3,20.8,1.6,12.7,0.125,0.8,8.8,0.091,1.6,1.6,1.0,3.2,5.6,1.6,4.0,5.6,0.0,0.0,0.0,5.6,2016,Kaunas Tournament (ANGT)
77,Yanik Blanc,INS,3,6.5,2.6,10.4,0.25,0.0,5.2,0.0,0.0,0.0,0.0,5.2,7.8,5.2,5.2,10.4,2.6,0.0,0.0,5.2,2016,Kaunas Tournament (ANGT)
78,Burak Eldeleklioglu,FEN,3,18.3,1.7,10.0,0.16699999999999998,1.7,5.0,0.33299999999999996,0.0,0.0,0.0,3.3,1.7,0.8,4.2,5.0,6.7,0.8,0.0,5.0,2016,Kaunas Tournament (ANGT)
79,David Zikla,FUT,3,20.4,2.4,7.3,0.33299999999999996,0.0,3.3,0.0,0.0,0.0,0.0,3.3,9.0,2.4,7.3,9.8,0.8,1.6,3.3,4.9,2016,Kaunas Tournament (ANGT)
80,Quirin Emanga Noupoue,BBA,3,27.0,2.3,10.5,0.222,0.0,1.2,0.0,0.0,0.0,0.0,4.1,6.4,0.0,3.5,3.5,2.3,1.2,0.0,4.7,2016,Kaunas Tournament (ANGT)
81,Lukas Vabalevicius,ZAL,4,9.3,1.3,8.8,0.14300000000000002,0.0,1.3,0.0,1.3,2.5,0.5,1.3,10.1,5.0,8.8,13.9,1.3,2.5,0.0,3.8,2016,Kaunas Tournament (ANGT)
82,Einaras Tubutis,LIE,4,6.8,1.8,19.6,0.091,0.0,7.1,0.0,0.0,0.0,0.0,1.8,10.7,5.3,3.6,8.9,1.8,1.8,3.6,3.6,2016,Kaunas Tournament (ANGT)
83,Baris Yeniay,FEN,3,17.4,0.9,9.7,0.091,0.0,2.6,0.0,1.8,2.6,0.667,6.2,5.3,0.9,7.1,7.9,2.6,4.4,0.0,3.5,2016,Kaunas Tournament (ANGT)
84,Daniel Franz,BBA,3,9.3,1.7,20.5,0.083,0.0,10.2,0.0,0.0,0.0,0.0,3.4,3.4,3.4,5.1,8.5,3.4,0.0,0.0,3.4,2016,Kaunas Tournament (ANGT)
