#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
56,Jamie Skeen,PEJ,12,27.1,7.6,15.4,0.491,1.7,5.1,0.34299999999999997,2.8,4.8,0.5760000000000001,3.2,5.1,4.4,7.6,11.9,2.5,1.2,1.0,19.7,2017,Balkan BIBL
57,Cameron Rundles,PEJ,15,30.2,6.8,16.6,0.408,3.2,9.4,0.337,3.0,3.9,0.757,2.2,4.8,1.1,3.1,4.1,6.4,2.5,0.0,19.7,2017,Balkan BIBL
58,Marko Popovic,BASH,8,28.6,6.3,14.1,0.449,4.5,8.8,0.512,2.5,4.3,0.5710000000000001,2.2,3.1,2.5,6.3,8.8,1.6,0.8,0.0,19.6,2017,Balkan BIBL
59,Dontay Thomas,SUT,13,26.2,6.3,14.2,0.44,3.7,8.8,0.419,3.4,4.1,0.828,2.1,3.0,0.4,4.3,4.7,4.5,1.4,0.3,19.6,2017,Balkan BIBL
60,Kayel Locke,BASH,10,29.3,7.6,17.1,0.449,1.3,6.2,0.205,3.0,4.3,0.7040000000000001,3.0,2.5,2.7,5.4,8.1,2.2,1.0,0.5,19.6,2017,Balkan BIBL
61,Urim Zenelaj,PRIS,4,6.5,8.8,17.7,0.5,0.0,0.0,0.0,1.8,1.8,1.0,5.3,10.6,3.5,12.4,15.9,0.0,1.8,1.8,19.5,2017,Balkan BIBL
62,Gazmend Sinani,BASH,2,22.2,7.6,16.2,0.467,0.0,0.0,0.0,4.3,14.0,0.308,0.0,3.2,3.2,10.8,14.0,1.1,1.1,0.0,19.4,2017,Balkan BIBL
63,Edmond Kryeziu,BASH,3,2.5,6.5,12.9,0.5,6.5,12.9,0.5,0.0,0.0,0.0,0.0,6.5,6.5,19.4,25.9,6.5,0.0,0.0,19.4,2017,Balkan BIBL
64,Mirza Ahmetbasic,PEJ,15,22.5,6.8,17.2,0.397,3.4,10.5,0.324,2.3,3.3,0.696,2.1,5.6,1.0,5.0,6.0,6.1,1.3,0.1,19.4,2017,Balkan BIBL
65,Filip Zekavicic,KOZ,3,16.9,8.7,13.5,0.643,0.0,0.0,0.0,1.9,2.9,0.667,3.9,6.8,2.9,4.8,7.7,1.0,1.0,1.0,19.3,2017,Balkan BIBL
66,Abdel Gjyzeli,TIR,9,6.6,7.3,15.5,0.47100000000000003,1.8,3.6,0.5,2.7,5.5,0.5,1.8,7.3,1.8,5.5,7.3,0.9,0.0,0.9,19.1,2017,Balkan BIBL
67,Drilon Hajrizi,PRIS,9,33.9,6.8,17.1,0.397,2.8,9.6,0.292,2.7,3.4,0.7829999999999999,3.5,4.6,1.9,5.3,7.2,3.1,3.0,0.6,19.0,2017,Balkan BIBL
68,Jabarie Hinds,PRIS,10,35.3,6.9,15.3,0.45,2.0,5.6,0.364,3.2,4.6,0.6940000000000001,5.2,2.5,0.6,2.8,3.4,4.6,2.8,0.3,19.0,2017,Balkan BIBL
69,Tihomir Zhelev,BSZ,16,24.0,6.4,14.0,0.45299999999999996,4.1,10.8,0.37799999999999995,2.2,2.3,0.9470000000000001,2.9,4.2,1.4,3.4,4.8,4.2,1.6,0.0,18.9,2017,Balkan BIBL
70,Jayon James,SUT,13,30.1,6.7,13.2,0.505,0.9,3.5,0.25,4.7,6.8,0.691,3.3,3.7,1.1,2.6,3.7,5.7,3.1,0.2,18.9,2017,Balkan BIBL
71,Zoran Vrkic,KAR,9,27.4,7.4,13.4,0.551,1.2,4.7,0.25,2.9,3.7,0.789,1.4,2.9,3.5,4.3,7.8,3.1,1.2,0.6,18.9,2017,Balkan BIBL
72,Stipe Tesija,BSZ,18,23.2,6.6,14.1,0.469,1.5,5.1,0.304,4.1,5.1,0.804,3.2,5.2,3.0,8.4,11.4,3.4,2.1,0.3,18.9,2017,Balkan BIBL
73,Branislav Djekic,FEN,11,29.5,7.0,15.0,0.46399999999999997,1.5,4.8,0.32299999999999995,3.4,4.2,0.815,1.1,3.4,2.8,8.0,10.8,1.4,2.0,0.8,18.9,2017,Balkan BIBL
74,Kendrick Perry,KAR,8,30.2,6.5,15.6,0.418,2.0,5.9,0.33299999999999996,3.8,5.1,0.731,3.8,4.6,1.0,5.9,6.9,7.7,1.2,0.6,18.8,2017,Balkan BIBL
75,Griffin Ramme,TIR,9,33.8,6.8,14.8,0.46299999999999997,2.6,6.3,0.41200000000000003,2.4,2.8,0.867,1.5,5.7,1.7,4.8,6.5,5.2,0.9,0.0,18.7,2017,Balkan BIBL
76,Igor Cvorovic,SUT,7,20.2,7.6,16.9,0.451,1.7,4.0,0.41700000000000004,1.7,5.0,0.33299999999999996,4.0,5.3,1.7,5.6,7.3,2.0,1.3,0.3,18.5,2017,Balkan BIBL
77,Marko Perovic,SUT,10,29.3,7.3,15.4,0.474,2.3,5.7,0.4,1.5,1.8,0.818,1.8,3.2,1.3,5.5,6.8,1.9,0.8,0.5,18.4,2017,Balkan BIBL
78,Erkand Karaj,TIR,10,22.1,6.2,12.4,0.5,4.5,9.2,0.486,1.5,3.2,0.462,2.7,7.4,1.0,2.0,3.0,3.5,0.2,0.0,18.3,2017,Balkan BIBL
79,Marjan Janevski,KUM,17,26.9,7.4,16.8,0.43799999999999994,2.2,7.9,0.276,1.4,2.1,0.65,3.5,6.2,1.7,9.6,11.2,3.6,1.2,0.2,18.3,2017,Balkan BIBL
80,Petar Kusovac,TEO,16,27.4,6.3,13.3,0.47600000000000003,2.3,5.9,0.382,3.1,3.8,0.8290000000000001,1.5,4.8,1.3,5.7,7.0,2.1,2.4,1.1,18.0,2017,Balkan BIBL
