#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
61,Ivan Novacic,ZAG,32,26.1,8.0,15.2,0.524,2.0,5.8,0.35,3.3,4.3,0.7759999999999999,2.8,4.2,2.9,5.5,8.4,2.3,1.3,0.2,21.2,2013,Croatian A-1 Liga
62,Mate Mrva,JOL,27,30.5,8.2,15.6,0.53,1.7,5.4,0.312,2.9,4.0,0.7390000000000001,2.7,5.0,4.2,7.3,11.4,3.6,1.8,0.1,21.1,2013,Croatian A-1 Liga
63,Nikola Garma,ZAG,18,8.5,7.0,17.9,0.39,6.7,16.1,0.415,0.3,0.3,1.0,0.6,7.3,1.2,4.3,5.5,1.5,2.1,0.3,21.0,2013,Croatian A-1 Liga
64,Petar Maric,ZAB,27,29.9,7.5,15.1,0.494,1.7,4.9,0.34600000000000003,4.3,5.7,0.758,3.0,3.6,1.0,4.2,5.2,3.8,1.8,0.1,20.9,2013,Croatian A-1 Liga
65,Goran Vrbanc,ZAD,16,13.8,6.1,20.9,0.293,3.4,12.4,0.271,5.3,7.8,0.6759999999999999,3.2,4.0,0.8,2.3,3.2,2.1,1.3,0.2,20.9,2013,Croatian A-1 Liga
66,Dejan Meznaric,VRI,15,30.4,7.7,16.3,0.47200000000000003,2.5,7.1,0.349,2.8,4.0,0.7140000000000001,3.3,2.5,1.5,4.3,5.8,4.1,2.4,0.6,20.8,2013,Croatian A-1 Liga
67,Antonio Vlaic,ZAB,26,20.5,9.5,14.4,0.662,0.0,0.1,0.0,2.2,3.7,0.6,3.3,9.6,3.4,8.4,11.8,1.3,2.1,1.5,20.7,2013,Croatian A-1 Liga
68,Denis Vrsaljko,JOL,25,13.8,8.1,14.1,0.578,0.0,0.1,0.0,4.3,5.5,0.775,3.4,8.1,3.4,6.6,10.1,2.3,1.4,2.1,20.5,2013,Croatian A-1 Liga
69,Milan Kolovrat,OSJ,8,15.2,7.6,17.1,0.444,0.4,1.1,0.33299999999999996,4.9,6.4,0.765,2.7,6.8,2.7,5.7,8.3,1.1,0.8,0.8,20.5,2013,Croatian A-1 Liga
70,Maro Lucic,DUB,23,22.8,6.8,11.6,0.583,0.3,0.8,0.33299999999999996,6.5,9.7,0.67,3.7,6.1,1.8,3.4,5.2,2.3,2.3,0.5,20.3,2013,Croatian A-1 Liga
71,Marko Car,ZAG,20,32.5,6.8,16.7,0.40399999999999997,3.1,8.7,0.35,3.7,4.5,0.823,4.7,3.9,0.7,3.3,3.9,5.8,2.5,0.1,20.3,2013,Croatian A-1 Liga
72,Srdan Subotic,SPL,7,24.9,6.7,13.2,0.511,2.8,7.0,0.4,3.9,5.3,0.737,3.4,3.9,0.8,3.9,4.8,9.8,1.7,0.0,20.2,2013,Croatian A-1 Liga
73,Sandro Nicevic,CIB,19,15.0,8.8,14.4,0.607,0.0,0.2,0.0,2.6,2.9,0.889,2.6,6.6,1.9,6.3,8.3,1.9,1.3,0.8,20.1,2013,Croatian A-1 Liga
74,Jozo Brkic,ZAD,13,5.1,8.6,15.7,0.545,0.0,0.0,0.0,2.9,3.6,0.8,6.4,7.8,1.4,3.6,5.0,1.4,1.4,1.4,20.0,2013,Croatian A-1 Liga
75,Dino Jakolis,DUB,25,30.2,8.6,16.2,0.531,0.6,2.7,0.209,2.1,2.9,0.733,2.7,5.0,4.1,7.0,11.1,2.0,2.0,0.3,19.8,2013,Croatian A-1 Liga
76,Ivan Tomeljak,OSJ,24,26.9,7.1,18.2,0.392,2.7,7.8,0.34299999999999997,2.8,4.1,0.684,4.4,3.6,0.9,2.3,3.2,6.8,2.2,0.1,19.8,2013,Croatian A-1 Liga
77,Jerel Blassingame,CIB,19,32.9,6.1,13.7,0.441,3.5,8.6,0.414,3.8,5.4,0.7120000000000001,3.3,4.6,0.9,3.5,4.4,7.5,1.4,0.0,19.5,2013,Croatian A-1 Liga
78,Ivan Siriscevic,SPL,14,34.5,7.3,18.2,0.401,2.7,9.6,0.28,2.0,2.7,0.731,2.6,3.4,0.8,4.6,5.5,1.3,1.4,0.0,19.3,2013,Croatian A-1 Liga
79,Igor Cusek,KRI,15,10.1,7.4,16.9,0.436,2.8,9.5,0.29,1.5,2.2,0.7140000000000001,1.8,3.7,0.6,5.2,5.8,1.8,0.9,0.0,19.1,2013,Croatian A-1 Liga
80,Marko Raic,OSJ,23,15.0,6.8,14.2,0.48,1.9,5.3,0.368,3.5,3.9,0.893,2.9,4.6,1.8,3.5,5.3,3.5,1.5,0.0,19.0,2013,Croatian A-1 Liga
81,Ante Masic,CED,11,13.5,5.5,12.9,0.425,4.2,9.3,0.44799999999999995,3.9,4.5,0.857,1.6,6.1,1.6,3.9,5.5,1.9,1.9,0.6,19.0,2013,Croatian A-1 Liga
82,Antonio Bilic,ALK,30,19.5,6.5,14.4,0.449,1.4,4.2,0.327,4.6,6.6,0.7040000000000001,5.4,4.1,0.6,2.0,2.6,5.4,2.4,0.0,19.0,2013,Croatian A-1 Liga
83,Dino Butorac,JOL,31,22.3,7.0,17.5,0.402,2.5,9.2,0.267,2.4,3.4,0.7,2.5,3.0,1.8,4.0,5.8,4.1,1.0,0.1,19.0,2013,Croatian A-1 Liga
84,Luka Panduric,VRI,27,35.9,6.5,13.9,0.466,1.8,4.1,0.429,4.2,6.0,0.6990000000000001,3.7,3.4,1.2,3.9,5.0,5.0,1.9,0.1,18.9,2013,Croatian A-1 Liga
85,Barisa Krasic,ZAD,20,17.6,6.5,12.3,0.5329999999999999,2.8,6.8,0.41200000000000003,2.9,3.1,0.9570000000000001,1.9,8.4,2.4,4.4,6.8,1.6,1.2,0.5,18.8,2013,Croatian A-1 Liga
86,Mirko Modric,ALK,20,12.0,6.4,10.8,0.593,4.0,6.0,0.667,1.6,2.0,0.8,3.6,8.6,0.8,3.8,4.6,1.4,1.2,0.0,18.8,2013,Croatian A-1 Liga
87,Ante Delas,ZAD,19,33.8,5.6,12.7,0.44,3.1,8.4,0.374,4.4,5.1,0.871,1.7,3.8,0.7,3.4,4.1,2.3,1.6,0.0,18.8,2013,Croatian A-1 Liga
88,Marino Bazdaric,CED,17,21.8,6.3,13.1,0.48,3.1,7.7,0.40700000000000003,3.0,3.7,0.821,1.6,4.6,2.2,6.5,8.8,4.2,2.6,0.1,18.7,2013,Croatian A-1 Liga
89,Matija Poscic,ZAG,29,19.5,8.1,12.9,0.628,0.0,0.2,0.0,2.4,3.4,0.7070000000000001,4.4,8.1,5.6,8.9,14.5,1.6,1.4,0.6,18.6,2013,Croatian A-1 Liga
90,Dino Sipic,ALK,7,11.5,7.2,13.8,0.522,0.0,0.6,0.0,4.2,8.4,0.5,7.8,6.6,2.4,7.8,10.2,0.0,3.6,1.2,18.6,2013,Croatian A-1 Liga
91,Rudolf Jugo,ALK,30,21.6,6.4,15.1,0.424,0.9,3.5,0.25,5.2,6.2,0.845,4.6,3.5,0.3,4.1,4.4,6.5,1.3,0.0,18.6,2013,Croatian A-1 Liga
92,Borna Kapusta,KRI,15,14.3,6.5,13.0,0.5,1.5,5.0,0.304,3.9,6.1,0.643,4.6,8.3,1.7,5.2,6.9,7.8,0.9,0.0,18.5,2013,Croatian A-1 Liga
93,Marino Sarlija,SLA,27,28.1,6.8,10.4,0.652,0.0,0.1,0.0,4.9,9.4,0.52,3.4,4.1,4.2,7.1,11.3,3.2,1.5,3.2,18.4,2013,Croatian A-1 Liga
