#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
24,Aleksandar Gruev,SPA,15,25.9,7.4,17.2,0.433,3.0,8.5,0.35700000000000004,6.2,6.8,0.9109999999999999,5.1,3.0,0.6,3.7,4.3,10.0,1.7,0.0,24.1,2017,Bulgarian NBL
25,Stanimir Marinov,BAL,23,29.8,8.9,18.9,0.47100000000000003,3.4,9.9,0.341,2.8,4.4,0.639,4.2,4.3,1.1,4.6,5.7,7.0,2.7,0.3,24.0,2017,Bulgarian NBL
26,Pavlin Ivanov,LUK,24,22.0,7.9,16.7,0.47,4.1,10.6,0.38799999999999996,3.7,4.3,0.851,3.0,4.4,1.1,4.6,5.7,3.5,1.5,0.5,23.5,2017,Bulgarian NBL
27,Aaron Jones,BSZ,33,25.3,9.5,19.5,0.49,1.4,6.0,0.22899999999999998,3.0,4.3,0.693,4.0,4.3,4.8,9.6,14.4,2.5,3.3,2.8,23.4,2017,Bulgarian NBL
28,Martin Marinov,SPA,25,33.3,7.0,16.9,0.415,4.7,12.7,0.371,3.7,4.6,0.815,2.2,4.6,0.7,4.2,5.0,3.5,0.8,0.1,22.5,2017,Bulgarian NBL
29,"Anthony Beane, Jr.",LUK,25,19.9,9.0,17.4,0.516,1.9,5.9,0.32299999999999995,2.6,2.9,0.9,3.1,5.6,1.2,5.3,6.6,3.6,3.2,0.0,22.4,2017,Bulgarian NBL
30,Hristo Zahariev,LUK,28,21.2,8.6,18.4,0.465,1.7,6.5,0.263,3.2,4.0,0.8,2.8,4.1,2.3,4.8,7.1,4.7,4.0,0.3,22.0,2017,Bulgarian NBL
31,Stanislav Tsonkov,EUR,32,32.3,6.8,15.5,0.441,1.4,4.8,0.298,6.9,8.5,0.809,4.2,3.9,1.4,5.1,6.5,4.2,1.7,0.1,22.0,2017,Bulgarian NBL
32,Filip Videnov,LUK,15,19.4,7.7,19.2,0.402,2.8,9.7,0.28800000000000003,3.8,4.1,0.92,3.6,3.4,1.6,3.1,4.8,4.9,2.0,0.0,22.0,2017,Bulgarian NBL
33,Omari Gudul,BSZ,33,23.5,9.4,17.5,0.537,0.1,0.5,0.125,3.1,5.4,0.573,2.9,6.5,3.4,7.9,11.4,2.3,2.3,1.2,22.0,2017,Bulgarian NBL
34,Veselin Veselinov,LEV,11,35.3,8.5,18.5,0.456,2.5,7.2,0.35100000000000003,2.4,3.5,0.679,3.8,4.4,2.3,6.1,8.3,3.3,2.1,0.8,21.8,2017,Bulgarian NBL
35,Juraj Segaric,BSZ,2,15.0,9.3,14.0,0.667,3.1,4.7,0.667,0.0,6.2,0.0,10.9,4.7,1.6,4.7,6.2,9.3,1.6,0.0,21.8,2017,Bulgarian NBL
36,Denislav Vutev,RIL,28,9.0,9.0,12.5,0.7190000000000001,0.2,0.6,0.33299999999999996,3.3,4.5,0.7390000000000001,4.5,11.5,3.1,8.0,11.1,1.6,0.6,1.0,21.4,2017,Bulgarian NBL
37,Kelvin Parker,RIL,16,28.1,7.6,17.5,0.433,2.6,8.7,0.293,3.5,4.4,0.805,3.3,4.8,0.9,3.9,4.8,8.2,3.3,0.0,21.2,2017,Bulgarian NBL
